Story;ColLine;SecID;StnLoc;DesignOpt;Status;PMMCombo;AsMin;As;CornerRebarAs;MidRebarAs;PMMRatio;VMajCombo;VMajRebar;VMinCombo;VMinRebar;ErrMsg;WarnMsg
PISO 1;C156;C40X30H210;1.9;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U09;0;U09;0;No Message;No Message
PISO 1;C156;C40X30H210;1.9;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U05;0.00025;U09;0;No Message;No Message
PISO 1;C156;C40X30H210;2.45;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U05;0.00025;U09;0;No Message;No Message
PISO 2;C158;C40X30H210;0;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U08;0.00025;U06;0.000333;No Message;No Message
PISO 2;C158;C40X30H210;1.425;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U08;0.00025;U06;0.000333;No Message;No Message
PISO 2;C158;C40X30H210;2.85;Design;No Message;U06;0.0012;0.001858;0.00031;0.00031;;U08;0.00025;U06;0.000333;No Message;No Message
PISO 2;C160;C40X30H210;0;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U08;0.00025;U06;0.000333;No Message;No Message
PISO 2;C160;C40X30H210;1.425;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U08;0.00025;U06;0.000333;No Message;No Message
PISO 2;C160;C40X30H210;2.85;Design;See WarnMsg;U06;0.0012;0.001899;0.000317;0.000317;;U08;0.00025;U06;0.000333;No Message;Joint shear ratio exceeds limit
PISO 2;C162;C30X40H210;0;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U06;0.000333;U09;0.00025;No Message;No Message
PISO 2;C162;C30X40H210;1.425;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U06;0.000333;U09;0.00025;No Message;No Message
PISO 2;C162;C30X40H210;2.85;Design;No Message;U06;0.0012;0.001713;0.000286;0.000286;;U06;0.000333;U09;0.00025;No Message;No Message
PISO 2;C164;C40X30H210;0;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U09;0.00025;U09;0;No Message;No Message
PISO 2;C164;C40X30H210;1.425;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U09;0.00025;U09;0;No Message;No Message
PISO 2;C164;C40X30H210;2.85;Design;No Message;U02;0.0012;0.002879;0.00048;0.00048;;U09;0.00025;U09;0;No Message;No Message
PISO 2;C165;C30X30H210;0;Design;No Message;U09;0.0009;0.0009;0.000113;0.000113;;U09;0;U06;0.00025;No Message;No Message
PISO 2;C165;C30X30H210;1.425;Design;No Message;U09;0.0009;0.0009;0.000113;0.000113;;U09;0;U06;0.00025;No Message;No Message
PISO 2;C165;C30X30H210;2.85;Design;See WarnMsg;U05;0.0009;0.002196;0.000274;0.000274;;U09;0;U06;0.00025;No Message;Joint shear ratio exceeds limit
PISO 2;C166;C40X40H210;0;Design;No Message;U09;0.0016;0.0016;0.0002;0.0002;;U08;0.000333;U09;0.000333;No Message;No Message
PISO 2;C166;C40X40H210;1.425;Design;No Message;U09;0.0016;0.0016;0.0002;0.0002;;U08;0.000333;U09;0.000333;No Message;No Message
PISO 2;C166;C40X40H210;2.85;Design;No Message;U02;0.0016;0.002696;0.000337;0.000337;;U08;0.000333;U09;0.000333;No Message;No Message
PISO 2;C167;C30X30H210;0;Design;No Message;U09;0.0009;0.0009;0.000113;0.000113;;U09;0;U09;0;No Message;No Message
PISO 2;C167;C30X30H210;1.425;Design;No Message;U09;0.0009;0.0009;0.000113;0.000113;;U09;0;U09;0;No Message;No Message
PISO 2;C167;C30X30H210;2.85;Design;See WarnMsg;U09;0.0009;0.0009;0.000113;0.000113;;U09;0;U09;0;No Message;Joint shear ratio exceeds limit
PISO 2;C169;C40X30H210;0;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U08;0.00025;U09;0;No Message;No Message
PISO 2;C169;C40X30H210;1.425;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U08;0.00025;U09;0;No Message;No Message
PISO 2;C169;C40X30H210;2.85;Design;No Message;U02;0.0012;0.0012;0.0002;0.0002;;U08;0.00025;U09;0;No Message;No Message
PISO 2;C170;C30X30H210;0;Design;No Message;U09;0.0009;0.0009;0.000113;0.000113;;U08;0.00025;U09;0;No Message;No Message
PISO 2;C170;C30X30H210;1.425;Design;No Message;U09;0.0009;0.0009;0.000113;0.000113;;U08;0.00025;U09;0;No Message;No Message
PISO 2;C170;C30X30H210;2.85;Design;See WarnMsg;U05;0.0009;0.001271;0.000159;0.000159;;U08;0.00025;U09;0;No Message;Joint shear ratio exceeds limit
PISO 1;C170;C30X30H210;0;Design;No Message;U09;0.0009;0.0009;0.000113;0.000113;;U09;0;U09;0;No Message;No Message
PISO 1;C170;C30X30H210;0.95;Design;No Message;U09;0.0009;0.0009;0.000113;0.000113;;U09;0;U09;0;No Message;No Message
PISO 1;C170;C30X30H210;0.95;Design;No Message;U09;0.0009;0.0009;0.000113;0.000113;;U09;0;U09;0;No Message;No Message
PISO 1;C170;C30X30H210;1.225;Design;No Message;U09;0.0009;0.0009;0.000113;0.000113;;U09;0;U09;0;No Message;No Message
PISO 1;C170;C30X30H210;1.9;Design;No Message;U09;0.0009;0.0009;0.000113;0.000113;;U09;0;U09;0;No Message;No Message
PISO 1;C170;C30X30H210;1.9;Design;No Message;U09;0.0009;0.0009;0.000113;0.000113;;U09;0;U09;0;No Message;No Message
PISO 1;C170;C30X30H210;2.45;Design;No Message;U09;0.0009;0.0009;0.000113;0.000113;;U09;0;U09;0;No Message;No Message
PISO 2;C171;C40X30H210;0;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U08;0.00025;U09;0;No Message;No Message
PISO 2;C171;C40X30H210;1.425;Design;No Message;U09;0.0012;0.0012;0.0002;0.0002;;U08;0.00025;U09;0;No Message;No Message
PISO 2;C171;C40X30H210;2.85;Design;No Message;U05;0.0012;0.001283;0.000214;0.000214;;U08;0.00025;U09;0;No Message;No Message
PISO 2;C173;C30X30H210;0;Design;No Message;U05;0.0009;0.000911;0.000114;0.000114;;U08;0.00025;U09;0;No Message;No Message
PISO 2;C173;C30X30H210;1.425;Design;No Message;U09;0.0009;0.0009;0.000113;0.000113;;U08;0.00025;U09;0;No Message;No Message
PISO 2;C173;C30X30H210;2.85;Design;No Message;U02;0.0009;0.001465;0.000183;0.000183;;U08;0.00025;U09;0;No Message;No Message
