Story;Column;Load;Loc;P;V2;V3;T;M2;M3
STORY9;C1;U06 MAX;1.47;-17.68;4.69;-2.39;0.189;2.08;-0.308
STORY9;C1;U06 MAX;1.715;-17.47;4.69;-2.39;0.189;3.308;-0.846
STORY9;C1;U06 MAX;1.96;-17.25;4.69;-2.39;0.189;4.541;-1.369
STORY9;C1;U06 MAX;2.205;-17.04;4.69;-2.39;0.189;5.774;-1.881
STORY9;C1;U06 MAX;2.45;-16.83;4.69;-2.39;0.189;7.008;-2.385
STORY9;C1;U06 MIN;0;-22.51;1.91;-5.04;-0.272;-5.396;-0.949
STORY9;C1;U06 MIN;0.245;-22.3;1.91;-5.04;-0.272;-4.164;-1.8
STORY9;C1;U06 MIN;0.49;-22.09;1.91;-5.04;-0.272;-2.936;-2.707
STORY9;C1;U06 MIN;0.735;-21.88;1.91;-5.04;-0.272;-1.725;-3.665
STORY9;C1;U06 MIN;0.98;-21.66;1.91;-5.04;-0.272;-0.633;-4.666
STORY9;C1;U06 MIN;1.225;-21.45;1.91;-5.04;-0.272;0.079;-5.7
STORY9;C1;U06 MIN;1.47;-21.24;1.91;-5.04;-0.272;0.69;-6.759
STORY9;C1;U06 MIN;1.715;-21.03;1.91;-5.04;-0.272;1.285;-7.837
STORY9;C1;U06 MIN;1.96;-20.82;1.91;-5.04;-0.272;1.874;-8.929
STORY9;C1;U06 MIN;2.205;-20.6;1.91;-5.04;-0.272;2.461;-10.031
STORY9;C1;U06 MIN;2.45;-20.39;1.91;-5.04;-0.272;3.046;-11.141
STORY9;C1;U07;0;-11.82;1.72;-2.1;-0.015;-2.406;0.861
STORY9;C1;U07;0.245;-11.66;1.72;-2.1;-0.015;-1.893;0.441
STORY9;C1;U07;0.49;-11.5;1.72;-2.1;-0.015;-1.38;0.02
STORY9;C1;U07;0.735;-11.34;1.72;-2.1;-0.015;-0.866;-0.4
STORY9;C1;U07;0.98;-11.18;1.72;-2.1;-0.015;-0.352;-0.821
STORY9;C1;U07;1.225;-11.02;1.72;-2.1;-0.015;0.161;-1.241
STORY9;C1;U07;1.47;-10.86;1.72;-2.1;-0.015;0.675;-1.661
STORY9;C1;U07;1.715;-10.7;1.72;-2.1;-0.015;1.189;-2.082
STORY9;C1;U07;1.96;-10.54;1.72;-2.1;-0.015;1.703;-2.502
STORY9;C1;U07;2.205;-10.39;1.72;-2.1;-0.015;2.216;-2.923
STORY9;C1;U07;2.45;-10.23;1.72;-2.1;-0.015;2.729;-3.343
STORY9;C1;U08 MAX;0;-9.78;4.11;-1.22;0.24;-1.507;4.366
STORY9;C1;U08 MAX;0.245;-9.62;4.11;-1.22;0.24;-1.206;3.888
STORY9;C1;U08 MAX;0.49;-9.46;4.11;-1.22;0.24;-0.902;3.526
STORY9;C1;U08 MAX;0.735;-9.3;4.11;-1.22;0.24;-0.587;3.275
STORY9;C1;U08 MAX;0.98;-9.14;4.11;-1.22;0.24;-0.211;3.122
STORY9;C1;U08 MAX;1.225;-8.98;4.11;-1.22;0.24;0.415;3.045
STORY9;C1;U08 MAX;1.47;-8.82;4.11;-1.22;0.24;1.118;3.026
STORY9;C1;U08 MAX;1.715;-8.66;4.11;-1.22;0.24;1.838;3.049
STORY9;C1;U08 MAX;1.96;-8.5;4.11;-1.22;0.24;2.563;3.103
STORY9;C1;U08 MAX;2.205;-8.35;4.11;-1.22;0.24;3.289;3.18
STORY9;C1;U08 MAX;2.45;-8.19;4.11;-1.22;0.24;4.016;3.274
STORY9;C1;U08 MIN;0;-13.85;-0.67;-2.97;-0.27;-3.306;-2.643
STORY9;C1;U08 MIN;0.245;-13.7;-0.67;-2.97;-0.27;-2.58;-3.006
STORY9;C1;U08 MIN;0.49;-13.54;-0.67;-2.97;-0.27;-1.858;-3.485
STORY9;C1;U08 MIN;0.735;-13.38;-0.67;-2.97;-0.27;-1.146;-4.076
STORY9;C1;U08 MIN;0.98;-13.22;-0.67;-2.97;-0.27;-0.494;-4.763
STORY9;C1;U08 MIN;1.225;-13.06;-0.67;-2.97;-0.27;-0.092;-5.527
STORY9;C1;U08 MIN;1.47;-12.9;-0.67;-2.97;-0.27;0.233;-6.349
STORY9;C1;U08 MIN;1.715;-12.74;-0.67;-2.97;-0.27;0.54;-7.212
STORY9;C1;U08 MIN;1.96;-12.58;-0.67;-2.97;-0.27;0.842;-8.107
STORY9;C1;U08 MIN;2.205;-12.42;-0.67;-2.97;-0.27;1.143;-9.025
STORY9;C1;U08 MIN;2.45;-12.27;-0.67;-2.97;-0.27;1.441;-9.959
STORY9;C1;U09 MAX;0;-10.03;3.11;-0.77;0.215;-1.092;3.123
STORY9;C1;U09 MAX;0.245;-9.88;3.11;-0.77;0.215;-0.901;2.746
STORY9;C1;U09 MAX;0.49;-9.72;3.11;-0.77;0.215;-0.704;2.424
STORY9;C1;U09 MAX;0.735;-9.56;3.11;-0.77;0.215;-0.49;2.154
STORY9;C1;U09 MAX;0.98;-9.4;3.11;-0.77;0.215;-0.157;1.927
STORY9;C1;U09 MAX;1.225;-9.24;3.11;-0.77;0.215;0.557;1.733
STORY9;C1;U09 MAX;1.47;-9.08;3.11;-0.77;0.215;1.37;1.564
STORY9;C1;U09 MAX;1.715;-8.92;3.11;-0.77;0.215;2.201;1.414
STORY9;C1;U09 MAX;1.96;-8.76;3.11;-0.77;0.215;3.036;1.278
STORY9;C1;U09 MAX;2.205;-8.6;3.11;-0.77;0.215;3.872;1.152
STORY9;C1;U09 MAX;2.45;-8.45;3.11;-0.77;0.215;4.709;1.035
STORY9;C1;U09 MIN;0;-13.6;0.33;-3.42;-0.246;-3.721;-1.401
STORY9;C1;U09 MIN;0.245;-13.44;0.33;-3.42;-0.246;-2.886;-1.864
STORY9;C1;U09 MIN;0.49;-13.28;0.33;-3.42;-0.246;-2.056;-2.384
STORY9;C1;U09 MIN;0.735;-13.12;0.33;-3.42;-0.246;-1.242;-2.954
STORY9;C1;U09 MIN;0.98;-12.96;0.33;-3.42;-0.246;-0.548;-3.568
STORY9;C1;U09 MIN;1.225;-12.8;0.33;-3.42;-0.246;-0.234;-4.215
STORY9;C1;U09 MIN;1.47;-12.64;0.33;-3.42;-0.246;-0.02;-4.887
STORY9;C1;U09 MIN;1.715;-12.48;0.33;-3.42;-0.246;0.177;-5.577
STORY9;C1;U09 MIN;1.96;-12.32;0.33;-3.42;-0.246;0.369;-6.282
STORY9;C1;U09 MIN;2.205;-12.17;0.33;-3.42;-0.246;0.559;-6.998
STORY9;C1;U09 MIN;2.45;-12.01;0.33;-3.42;-0.246;0.748;-7.721
STORY8;C1;U01;0;-36.39;1.22;-1.83;-0.007;-2.502;0.825
STORY8;C1;U01;0.235;-36.15;1.22;-1.83;-0.007;-2.074;0.541
STORY8;C1;U01;0.47;-35.92;1.22;-1.83;-0.007;-1.644;0.256
STORY8;C1;U01;0.705;-35.68;1.22;-1.83;-0.007;-1.214;-0.029
STORY8;C1;U01;0.94;-35.44;1.22;-1.83;-0.007;-0.784;-0.313
STORY8;C1;U01;1.175;-35.21;1.22;-1.83;-0.007;-0.354;-0.598
STORY8;C1;U01;1.41;-34.97;1.22;-1.83;-0.007;0.077;-0.882
STORY8;C1;U01;1.645;-34.73;1.22;-1.83;-0.007;0.507;-1.167
STORY8;C1;U01;1.88;-34.49;1.22;-1.83;-0.007;0.938;-1.452
STORY8;C1;U01;2.115;-34.26;1.22;-1.83;-0.007;1.368;-1.736
STORY8;C1;U01;2.35;-34.02;1.22;-1.83;-0.007;1.797;-2.021
STORY8;C1;U02;0;-42.52;1.28;-1.89;-0.023;-2.719;1.077
STORY8;C1;U02;0.235;-42.31;1.28;-1.89;-0.023;-2.278;0.779
STORY8;C1;U02;0.47;-42.11;1.28;-1.89;-0.023;-1.835;0.481
STORY8;C1;U02;0.705;-41.91;1.28;-1.89;-0.023;-1.392;0.184
STORY8;C1;U02;0.94;-41.71;1.28;-1.89;-0.023;-0.948;-0.114
STORY8;C1;U02;1.175;-41.5;1.28;-1.89;-0.023;-0.504;-0.412
STORY8;C1;U02;1.41;-41.3;1.28;-1.89;-0.023;-0.06;-0.71
STORY8;C1;U02;1.645;-41.1;1.28;-1.89;-0.023;0.384;-1.007
STORY8;C1;U02;1.88;-40.89;1.28;-1.89;-0.023;0.827;-1.305
STORY8;C1;U02;2.115;-40.69;1.28;-1.89;-0.023;1.271;-1.603
STORY8;C1;U02;2.35;-40.49;1.28;-1.89;-0.023;1.714;-1.9
STORY8;C1;U03;0;-32.72;1;-1.53;-0.008;-2.124;0.607
STORY8;C1;U03;0.235;-32.52;1;-1.53;-0.008;-1.767;0.374
STORY8;C1;U03;0.47;-32.31;1;-1.53;-0.008;-1.409;0.141
STORY8;C1;U03;0.705;-32.11;1;-1.53;-0.008;-1.05;-0.092
STORY8;C1;U03;0.94;-31.91;1;-1.53;-0.008;-0.691;-0.325
STORY8;C1;U03;1.175;-31.7;1;-1.53;-0.008;-0.332;-0.558
STORY8;C1;U03;1.41;-31.5;1;-1.53;-0.008;0.027;-0.791
STORY8;C1;U03;1.645;-31.3;1;-1.53;-0.008;0.387;-1.024
STORY8;C1;U03;1.88;-31.09;1;-1.53;-0.008;0.746;-1.257
STORY8;C1;U03;2.115;-30.89;1;-1.53;-0.008;1.105;-1.49
STORY8;C1;U03;2.35;-30.69;1;-1.53;-0.008;1.463;-1.723
STORY8;C1;U04;0;-38.42;1.16;-1.73;-0.017;-2.457;0.703
STORY8;C1;U04;0.235;-38.21;1.16;-1.73;-0.017;-2.053;0.432
STORY8;C1;U04;0.47;-38.01;1.16;-1.73;-0.017;-1.648;0.162
STORY8;C1;U04;0.705;-37.81;1.16;-1.73;-0.017;-1.243;-0.109
STORY8;C1;U04;0.94;-37.6;1.16;-1.73;-0.017;-0.838;-0.38
STORY8;C1;U04;1.175;-37.4;1.16;-1.73;-0.017;-0.432;-0.651
STORY8;C1;U04;1.41;-37.2;1.16;-1.73;-0.017;-0.026;-0.921
STORY8;C1;U04;1.645;-36.99;1.16;-1.73;-0.017;0.38;-1.192
STORY8;C1;U04;1.88;-36.79;1.16;-1.73;-0.017;0.785;-1.463
STORY8;C1;U04;2.115;-36.59;1.16;-1.73;-0.017;1.191;-1.733
STORY8;C1;U04;2.35;-36.38;1.16;-1.73;-0.017;1.596;-2.004
STORY8;C1;U05 MAX;0;-32.97;4.98;-0.52;0.265;-1.157;5.237
STORY8;C1;U05 MAX;0.235;-32.76;4.98;-0.52;0.265;-1.038;4.999
STORY8;C1;U05 MAX;0.47;-32.56;4.98;-0.52;0.265;-0.916;4.937
STORY8;C1;U05 MAX;0.705;-32.36;4.98;-0.52;0.265;-0.785;5.032
STORY8;C1;U05 MAX;0.94;-32.15;4.98;-0.52;0.265;-0.621;5.254
STORY8;C1;U05 MAX;1.175;-31.95;4.98;-0.52;0.265;-0.172;5.574
STORY8;C1;U05 MAX;1.41;-31.75;4.98;-0.52;0.265;0.484;5.965
STORY8;C1;U05 MAX;1.645;-31.54;4.98;-0.52;0.265;1.171;6.409
STORY8;C1;U05 MAX;1.88;-31.34;4.98;-0.52;0.265;1.866;6.892
STORY8;C1;U05 MAX;2.115;-31.14;4.98;-0.52;0.265;2.562;7.403
STORY8;C1;U05 MAX;2.35;-30.93;4.98;-0.52;0.265;3.259;7.935
STORY8;C1;U05 MIN;0;-42.91;-2.63;-2.96;-0.298;-3.769;-3.767
STORY8;C1;U05 MIN;0.235;-42.71;-2.63;-2.96;-0.298;-3.074;-4.078
STORY8;C1;U05 MIN;0.47;-42.51;-2.63;-2.96;-0.298;-2.381;-4.564
STORY8;C1;U05 MIN;0.705;-42.3;-2.63;-2.96;-0.298;-1.695;-5.208
STORY8;C1;U05 MIN;0.94;-42.1;-2.63;-2.96;-0.298;-1.042;-5.979
STORY8;C1;U05 MIN;1.175;-41.9;-2.63;-2.96;-0.298;-0.674;-6.847
STORY8;C1;U05 MIN;1.41;-41.69;-2.63;-2.96;-0.298;-0.512;-7.786
STORY8;C1;U05 MIN;1.645;-41.49;-2.63;-2.96;-0.298;-0.382;-8.778
STORY8;C1;U05 MIN;1.88;-41.29;-2.63;-2.96;-0.298;-0.259;-9.809
STORY8;C1;U05 MIN;2.115;-41.08;-2.63;-2.96;-0.298;-0.138;-10.868
STORY8;C1;U05 MIN;2.35;-40.88;-2.63;-2.96;-0.298;-0.019;-11.948
STORY8;C1;U06 MAX;0;-33.23;3.86;0.38;0.26;-0.189;3.306
STORY8;C1;U06 MAX;0.235;-33.03;3.86;0.38;0.26;-0.282;3.118
STORY8;C1;U06 MAX;0.47;-32.83;3.86;0.38;0.26;-0.372;3.083
STORY8;C1;U06 MAX;0.705;-32.62;3.86;0.38;0.26;-0.451;3.165
STORY8;C1;U06 MAX;0.94;-32.42;3.86;0.38;0.26;-0.478;3.327
STORY8;C1;U06 MAX;1.175;-32.22;3.86;0.38;0.26;-0.035;3.543
STORY8;C1;U06 MAX;1.41;-32.01;3.86;0.38;0.26;0.811;3.795
STORY8;C1;U06 MAX;1.645;-31.81;3.86;0.38;0.26;1.707;4.073
STORY8;C1;U06 MAX;1.88;-31.61;3.86;0.38;0.26;2.613;4.369
STORY8;C1;U06 MAX;2.115;-31.4;3.86;0.38;0.26;3.522;4.678
STORY8;C1;U06 MAX;2.35;-31.2;3.86;0.38;0.26;4.431;4.996
STORY8;C1;U06 MIN;0;-42.65;-1.5;-3.86;-0.293;-4.737;-1.837
STORY8;C1;U06 MIN;0.235;-42.44;-1.5;-3.86;-0.293;-3.83;-2.197
STORY8;C1;U06 MIN;0.47;-42.24;-1.5;-3.86;-0.293;-2.925;-2.711
STORY8;C1;U06 MIN;0.705;-42.04;-1.5;-3.86;-0.293;-2.03;-3.341
STORY8;C1;U06 MIN;0.94;-41.83;-1.5;-3.86;-0.293;-1.186;-4.051
STORY8;C1;U06 MIN;1.175;-41.63;-1.5;-3.86;-0.293;-0.811;-4.815
STORY8;C1;U06 MIN;1.41;-41.43;-1.5;-3.86;-0.293;-0.84;-5.616
STORY8;C1;U06 MIN;1.645;-41.22;-1.5;-3.86;-0.293;-0.918;-6.442
STORY8;C1;U06 MIN;1.88;-41.02;-1.5;-3.86;-0.293;-1.006;-7.286
STORY8;C1;U06 MIN;2.115;-40.82;-1.5;-3.86;-0.293;-1.098;-8.143
STORY8;C1;U06 MIN;2.35;-40.61;-1.5;-3.86;-0.293;-1.191;-9.009
STORY8;C1;U07;0;-23.45;0.82;-1.24;-0.005;-1.68;0.888
STORY8;C1;U07;0.235;-23.3;0.82;-1.24;-0.005;-1.391;0.696
STORY8;C1;U07;0.47;-23.14;0.82;-1.24;-0.005;-1.1;0.504
STORY8;C1;U07;0.705;-22.99;0.82;-1.24;-0.005;-0.81;0.312
STORY8;C1;U07;0.94;-22.84;0.82;-1.24;-0.005;-0.519;0.121
STORY8;C1;U07;1.175;-22.69;0.82;-1.24;-0.005;-0.228;-0.071
STORY8;C1;U07;1.41;-22.53;0.82;-1.24;-0.005;0.063;-0.263
STORY8;C1;U07;1.645;-22.38;0.82;-1.24;-0.005;0.354;-0.455
STORY8;C1;U07;1.88;-22.23;0.82;-1.24;-0.005;0.645;-0.647
STORY8;C1;U07;2.115;-22.08;0.82;-1.24;-0.005;0.936;-0.839
STORY8;C1;U07;2.35;-21.92;0.82;-1.24;-0.005;1.226;-1.03
STORY8;C1;U08 MAX;0;-18.47;4.63;-0.02;0.277;-0.374;5.39
STORY8;C1;U08 MAX;0.235;-18.32;4.63;-0.02;0.277;-0.372;5.234
STORY8;C1;U08 MAX;0.47;-18.17;4.63;-0.02;0.277;-0.368;5.255
STORY8;C1;U08 MAX;0.705;-18.02;4.63;-0.02;0.277;-0.355;5.432
STORY8;C1;U08 MAX;0.94;-17.86;4.63;-0.02;0.277;-0.308;5.737
STORY8;C1;U08 MAX;1.175;-17.71;4.63;-0.02;0.277;0.023;6.139
STORY8;C1;U08 MAX;1.41;-17.56;4.63;-0.02;0.277;0.561;6.613
STORY8;C1;U08 MAX;1.645;-17.41;4.63;-0.02;0.277;1.131;7.139
STORY8;C1;U08 MAX;1.88;-17.25;4.63;-0.02;0.277;1.707;7.704
STORY8;C1;U08 MAX;2.115;-17.1;4.63;-0.02;0.277;2.286;8.297
STORY8;C1;U08 MAX;2.35;-16.95;4.63;-0.02;0.277;2.866;8.911
STORY8;C1;U08 MIN;0;-28.42;-2.98;-2.46;-0.286;-2.987;-3.614
STORY8;C1;U08 MIN;0.235;-28.27;-2.98;-2.46;-0.286;-2.409;-3.842
STORY8;C1;U08 MIN;0.47;-28.12;-2.98;-2.46;-0.286;-1.833;-4.246
STORY8;C1;U08 MIN;0.705;-27.96;-2.98;-2.46;-0.286;-1.265;-4.808
STORY8;C1;U08 MIN;0.94;-27.81;-2.98;-2.46;-0.286;-0.729;-5.496
STORY8;C1;U08 MIN;1.175;-27.66;-2.98;-2.46;-0.286;-0.479;-6.282
STORY8;C1;U08 MIN;1.41;-27.51;-2.98;-2.46;-0.286;-0.435;-7.139
STORY8;C1;U08 MIN;1.645;-27.35;-2.98;-2.46;-0.286;-0.422;-8.049
STORY8;C1;U08 MIN;1.88;-27.2;-2.98;-2.46;-0.286;-0.417;-8.997
STORY8;C1;U08 MIN;2.115;-27.05;-2.98;-2.46;-0.286;-0.414;-9.974
STORY8;C1;U08 MIN;2.35;-26.9;-2.98;-2.46;-0.286;-0.413;-10.972
STORY8;C1;U09 MAX;0;-18.74;3.5;0.88;0.271;0.594;3.459
STORY8;C1;U09 MAX;0.235;-18.59;3.5;0.88;0.271;0.383;3.353
STORY8;C1;U09 MAX;0.47;-18.44;3.5;0.88;0.271;0.176;3.401
STORY8;C1;U09 MAX;0.705;-18.28;3.5;0.88;0.271;-0.02;3.565
STORY8;C1;U09 MAX;0.94;-18.13;3.5;0.88;0.271;-0.165;3.81
STORY8;C1;U09 MAX;1.175;-17.98;3.5;0.88;0.271;0.16;4.108
STORY8;C1;U09 MAX;1.41;-17.83;3.5;0.88;0.271;0.888;4.442
STORY8;C1;U09 MAX;1.645;-17.67;3.5;0.88;0.271;1.667;4.803
STORY8;C1;U09 MAX;1.88;-17.52;3.5;0.88;0.271;2.455;5.181
STORY8;C1;U09 MAX;2.115;-17.37;3.5;0.88;0.271;3.246;5.572
STORY8;C1;U09 MAX;2.35;-17.22;3.5;0.88;0.271;4.038;5.972
STORY8;C1;U09 MIN;0;-28.16;-1.86;-3.36;-0.281;-3.954;-1.684
STORY8;C1;U09 MIN;0.235;-28;-1.86;-3.36;-0.281;-3.164;-1.961
STORY8;C1;U09 MIN;0.47;-27.85;-1.86;-3.36;-0.281;-2.377;-2.393
STORY8;C1;U09 MIN;0.705;-27.7;-1.86;-3.36;-0.281;-1.599;-2.941
STORY8;C1;U09 MIN;0.94;-27.55;-1.86;-3.36;-0.281;-0.873;-3.569
STORY8;C1;U09 MIN;1.175;-27.39;-1.86;-3.36;-0.281;-0.616;-4.25
STORY8;C1;U09 MIN;1.41;-27.24;-1.86;-3.36;-0.281;-0.762;-4.969
STORY8;C1;U09 MIN;1.645;-27.09;-1.86;-3.36;-0.281;-0.959;-5.713
STORY8;C1;U09 MIN;1.88;-26.94;-1.86;-3.36;-0.281;-1.165;-6.474
STORY8;C1;U09 MIN;2.115;-26.78;-1.86;-3.36;-0.281;-1.374;-7.249
STORY8;C1;U09 MIN;2.35;-26.63;-1.86;-3.36;-0.281;-1.585;-8.033
STORY7;C1;U01;0;-54.37;1.37;-2.09;-0.002;-2.651;0.879
STORY7;C1;U01;0.235;-54.14;1.37;-2.09;-0.002;-2.163;0.56
STORY7;C1;U01;0.47;-53.9;1.37;-2.09;-0.002;-1.674;0.24
STORY7;C1;U01;0.705;-53.66;1.37;-2.09;-0.002;-1.184;-0.079
STORY7;C1;U01;0.94;-53.43;1.37;-2.09;-0.002;-0.693;-0.398
STORY7;C1;U01;1.175;-53.19;1.37;-2.09;-0.002;-0.203;-0.718
STORY7;C1;U01;1.41;-52.95;1.37;-2.09;-0.002;0.288;-1.037
STORY7;C1;U01;1.645;-52.71;1.37;-2.09;-0.002;0.779;-1.356
STORY7;C1;U01;1.88;-52.48;1.37;-2.09;-0.002;1.269;-1.675
STORY7;C1;U01;2.115;-52.24;1.37;-2.09;-0.002;1.759;-1.994
STORY7;C1;U01;2.35;-52;1.37;-2.09;-0.002;2.248;-2.313
STORY7;C1;U02;0;-60.66;1.68;-2.43;-0.013;-3.059;1.472
STORY7;C1;U02;0.235;-60.46;1.68;-2.43;-0.013;-2.49;1.082
STORY7;C1;U02;0.47;-60.26;1.68;-2.43;-0.013;-1.92;0.693
STORY7;C1;U02;0.705;-60.05;1.68;-2.43;-0.013;-1.35;0.303
STORY7;C1;U02;0.94;-59.85;1.68;-2.43;-0.013;-0.779;-0.086
STORY7;C1;U02;1.175;-59.65;1.68;-2.43;-0.013;-0.207;-0.476
STORY7;C1;U02;1.41;-59.44;1.68;-2.43;-0.013;0.365;-0.865
STORY7;C1;U02;1.645;-59.24;1.68;-2.43;-0.013;0.936;-1.254
STORY7;C1;U02;1.88;-59.04;1.68;-2.43;-0.013;1.507;-1.644
STORY7;C1;U02;2.115;-58.83;1.68;-2.43;-0.013;2.077;-2.033
STORY7;C1;U02;2.35;-58.63;1.68;-2.43;-0.013;2.647;-2.422
STORY7;C1;U03;0;-48.14;1.19;-1.81;-0.003;-2.294;0.705
