Story;Column;Load;Loc;P;V2;V3;T;M2;M3
PISO 3;C1;SU03;1.175;-28.76;1.53;4.42;-0.02;-15.486;-1.371
PISO 3;C1;SU03;1.41;-28.25;1.53;4.42;-0.02;-16.522;-1.731
PISO 3;C1;SU03;1.645;-27.74;1.53;4.42;-0.02;-17.559;-2.092
PISO 3;C1;SU03;1.88;-27.23;1.53;4.42;-0.02;-18.596;-2.453
PISO 3;C1;SU03;2.115;-26.72;1.53;4.42;-0.02;-19.633;-2.813
PISO 3;C1;SU03;2.35;-26.22;1.53;4.42;-0.02;-20.669;-3.174
PISO 3;C1;SU04;0;-33.85;1.56;3.97;-0.028;-14.314;0.91
PISO 3;C1;SU04;0.235;-33.34;1.56;3.97;-0.028;-15.245;0.543
PISO 3;C1;SU04;0.47;-32.84;1.56;3.97;-0.028;-16.175;0.175
PISO 3;C1;SU04;0.705;-32.33;1.56;3.97;-0.028;-17.105;-0.192
PISO 3;C1;SU04;0.94;-31.82;1.56;3.97;-0.028;-18.035;-0.559
PISO 3;C1;SU04;1.175;-31.31;1.56;3.97;-0.028;-18.965;-0.926
PISO 3;C1;SU04;1.41;-30.8;1.56;3.97;-0.028;-19.895;-1.293
PISO 3;C1;SU04;1.645;-30.3;1.56;3.97;-0.028;-20.825;-1.66
PISO 3;C1;SU04;1.88;-29.79;1.56;3.97;-0.028;-21.754;-2.027
PISO 3;C1;SU04;2.115;-29.28;1.56;3.97;-0.028;-22.684;-2.394
PISO 3;C1;SU04;2.35;-28.77;1.56;3.97;-0.028;-23.614;-2.761
PISO 3;C1;SU05 MAX;0;-30.63;4.56;11.47;0.287;2.654;8.257
PISO 3;C1;SU05 MAX;0.235;-30.12;4.56;11.47;0.287;-0.003;7.441
PISO 3;C1;SU05 MAX;0.47;-29.61;4.56;11.47;0.287;-2.647;6.642
PISO 3;C1;SU05 MAX;0.705;-29.1;4.56;11.47;0.287;-5.276;5.862
PISO 3;C1;SU05 MAX;0.94;-28.59;4.56;11.47;0.287;-7.879;5.105
PISO 3;C1;SU05 MAX;1.175;-28.08;4.56;11.47;0.287;-10.441;4.377
PISO 3;C1;SU05 MAX;1.41;-27.58;4.56;11.47;0.287;-12.892;3.683
PISO 3;C1;SU05 MAX;1.645;-27.07;4.56;11.47;0.287;-15.019;3.029
PISO 3;C1;SU05 MAX;1.88;-26.56;4.56;11.47;0.287;-16.871;2.423
PISO 3;C1;SU05 MAX;2.115;-26.05;4.56;11.47;0.287;-18.183;1.878
PISO 3;C1;SU05 MAX;2.35;-25.54;4.56;11.47;0.287;-18.739;1.413
PISO 3;C1;SU05 MIN;0;-35.73;-1.58;-3.29;-0.342;-29.049;-6.698
PISO 3;C1;SU05 MIN;0.235;-35.22;-1.58;-3.29;-0.342;-28.312;-6.583
PISO 3;C1;SU05 MIN;0.47;-34.71;-1.58;-3.29;-0.342;-27.587;-6.484
PISO 3;C1;SU05 MIN;0.705;-34.21;-1.58;-3.29;-0.342;-26.878;-6.404
PISO 3;C1;SU05 MIN;0.94;-33.7;-1.58;-3.29;-0.342;-26.194;-6.348
PISO 3;C1;SU05 MIN;1.175;-33.19;-1.58;-3.29;-0.342;-25.551;-6.32
PISO 3;C1;SU05 MIN;1.41;-32.68;-1.58;-3.29;-0.342;-25.019;-6.327
PISO 3;C1;SU05 MIN;1.645;-32.17;-1.58;-3.29;-0.342;-24.81;-6.373
PISO 3;C1;SU05 MIN;1.88;-31.66;-1.58;-3.29;-0.342;-24.877;-6.468
PISO 3;C1;SU05 MIN;2.115;-31.16;-1.58;-3.29;-0.342;-25.484;-6.623
PISO 3;C1;SU05 MIN;2.35;-30.65;-1.58;-3.29;-0.342;-26.846;-6.859
PISO 3;C1;SU06 MAX;0;-29.71;5.25;10.75;0.427;1.392;9.614
PISO 3;C1;SU06 MAX;0.235;-29.21;5.25;10.75;0.427;-1.098;8.767
PISO 3;C1;SU06 MAX;0.47;-28.7;5.25;10.75;0.427;-3.578;7.964
PISO 3;C1;SU06 MAX;0.705;-28.19;5.25;10.75;0.427;-6.044;7.216
PISO 3;C1;SU06 MAX;0.94;-27.68;5.25;10.75;0.427;-8.487;6.53
PISO 3;C1;SU06 MAX;1.175;-27.17;5.25;10.75;0.427;-10.896;5.919
PISO 3;C1;SU06 MAX;1.41;-26.67;5.25;10.75;0.427;-13.193;5.39
PISO 3;C1;SU06 MAX;1.645;-26.16;5.25;10.75;0.427;-15.238;4.951
PISO 3;C1;SU06 MAX;1.88;-25.65;5.25;10.75;0.427;-17.06;4.606
PISO 3;C1;SU06 MAX;2.115;-25.14;5.25;10.75;0.427;-18.441;4.358
PISO 3;C1;SU06 MAX;2.35;-24.63;5.25;10.75;0.427;-19.166;4.206
PISO 3;C1;SU06 MIN;0;-36.64;-2.27;-2.57;-0.482;-27.787;-8.055
PISO 3;C1;SU06 MIN;0.235;-36.13;-2.27;-2.57;-0.482;-27.217;-7.908
PISO 3;C1;SU06 MIN;0.47;-35.62;-2.27;-2.57;-0.482;-26.656;-7.806
PISO 3;C1;SU06 MIN;0.705;-35.12;-2.27;-2.57;-0.482;-26.11;-7.758
PISO 3;C1;SU06 MIN;0.94;-34.61;-2.27;-2.57;-0.482;-25.585;-7.773
PISO 3;C1;SU06 MIN;1.175;-34.1;-2.27;-2.57;-0.482;-25.096;-7.862
PISO 3;C1;SU06 MIN;1.41;-33.59;-2.27;-2.57;-0.482;-24.718;-8.034
PISO 3;C1;SU06 MIN;1.645;-33.08;-2.27;-2.57;-0.482;-24.591;-8.295
PISO 3;C1;SU06 MIN;1.88;-32.58;-2.27;-2.57;-0.482;-24.688;-8.651
PISO 3;C1;SU06 MIN;2.115;-32.07;-2.27;-2.57;-0.482;-25.225;-9.103
PISO 3;C1;SU06 MIN;2.35;-31.56;-2.27;-2.57;-0.482;-26.419;-9.652
PISO 3;C1;SU07;0;-21.6;-3.09;21.59;-0.008;47.348;-11.01
PISO 3;C1;SU07;0.235;-21.21;-3.09;21.59;-0.008;42.279;-10.284
PISO 3;C1;SU07;0.47;-20.83;-3.09;21.59;-0.008;37.209;-9.559
PISO 3;C1;SU07;0.705;-20.45;-3.09;21.59;-0.008;32.138;-8.833
PISO 3;C1;SU07;0.94;-20.07;-3.09;21.59;-0.008;27.068;-8.107
PISO 3;C1;SU07;1.175;-19.69;-3.09;21.59;-0.008;21.998;-7.381
PISO 3;C1;SU07;1.41;-19.31;-3.09;21.59;-0.008;16.927;-6.655
PISO 3;C1;SU07;1.645;-18.93;-3.09;21.59;-0.008;11.857;-5.928
PISO 3;C1;SU07;1.88;-18.55;-3.09;21.59;-0.008;6.786;-5.202
PISO 3;C1;SU07;2.115;-18.17;-3.09;21.59;-0.008;1.715;-4.476
PISO 3;C1;SU07;2.35;-17.78;-3.09;21.59;-0.008;-3.355;-3.75
PISO 3;C1;SU08 MAX;0;-19.04;-0.02;28.97;0.307;63.199;-3.533
PISO 3;C1;SU08 MAX;0.235;-18.66;-0.02;28.97;0.307;56.433;-3.272
PISO 3;C1;SU08 MAX;0.47;-18.28;-0.02;28.97;0.307;49.678;-2.996
PISO 3;C1;SU08 MAX;0.705;-17.9;-0.02;28.97;0.307;42.939;-2.7
PISO 3;C1;SU08 MAX;0.94;-17.52;-0.02;28.97;0.307;36.226;-2.38
PISO 3;C1;SU08 MAX;1.175;-17.14;-0.02;28.97;0.307;29.552;-2.032
PISO 3;C1;SU08 MAX;1.41;-16.76;-0.02;28.97;0.307;22.991;-1.65
PISO 3;C1;SU08 MAX;1.645;-16.38;-0.02;28.97;0.307;16.752;-1.228
PISO 3;C1;SU08 MAX;1.88;-15.99;-0.02;28.97;0.307;10.789;-0.757
PISO 3;C1;SU08 MAX;2.115;-15.61;-0.02;28.97;0.307;5.366;-0.226
PISO 3;C1;SU08 MAX;2.35;-15.23;-0.02;28.97;0.307;0.698;0.386
PISO 3;C1;SU08 MIN;0;-24.15;-6.16;14.21;-0.322;31.497;-18.488
PISO 3;C1;SU08 MIN;0.235;-23.77;-6.16;14.21;-0.322;28.124;-17.297
PISO 3;C1;SU08 MIN;0.47;-23.39;-6.16;14.21;-0.322;24.739;-16.121
PISO 3;C1;SU08 MIN;0.705;-23;-6.16;14.21;-0.322;21.337;-14.965
PISO 3;C1;SU08 MIN;0.94;-22.62;-6.16;14.21;-0.322;17.91;-13.833
PISO 3;C1;SU08 MIN;1.175;-22.24;-6.16;14.21;-0.322;14.443;-12.729
PISO 3;C1;SU08 MIN;1.41;-21.86;-6.16;14.21;-0.322;10.863;-11.659
PISO 3;C1;SU08 MIN;1.645;-21.48;-6.16;14.21;-0.322;6.961;-10.629
PISO 3;C1;SU08 MIN;1.88;-21.1;-6.16;14.21;-0.322;2.783;-9.648
PISO 3;C1;SU08 MIN;2.115;-20.72;-6.16;14.21;-0.322;-1.935;-8.727
PISO 3;C1;SU08 MIN;2.35;-20.34;-6.16;14.21;-0.322;-7.409;-7.886
PISO 3;C1;SU09 MAX;0;-18.13;0.67;28.25;0.447;61.938;-2.176
PISO 3;C1;SU09 MAX;0.235;-17.75;0.67;28.25;0.447;55.338;-1.947
PISO 3;C1;SU09 MAX;0.47;-17.37;0.67;28.25;0.447;48.747;-1.673
PISO 3;C1;SU09 MAX;0.705;-16.99;0.67;28.25;0.447;42.171;-1.346
PISO 3;C1;SU09 MAX;0.94;-16.61;0.67;28.25;0.447;35.617;-0.955
PISO 3;C1;SU09 MAX;1.175;-16.23;0.67;28.25;0.447;29.098;-0.49
PISO 3;C1;SU09 MAX;1.41;-15.85;0.67;28.25;0.447;22.69;0.057
PISO 3;C1;SU09 MAX;1.645;-15.46;0.67;28.25;0.447;16.533;0.694
PISO 3;C1;SU09 MAX;1.88;-15.08;0.67;28.25;0.447;10.601;1.426
PISO 3;C1;SU09 MAX;2.115;-14.7;0.67;28.25;0.447;5.107;2.254
PISO 3;C1;SU09 MAX;2.35;-14.32;0.67;28.25;0.447;0.271;3.179
PISO 3;C1;SU09 MIN;0;-25.06;-6.85;14.93;-0.462;32.759;-19.845
PISO 3;C1;SU09 MIN;0.235;-24.68;-6.85;14.93;-0.462;29.219;-18.622
PISO 3;C1;SU09 MIN;0.47;-24.3;-6.85;14.93;-0.462;25.67;-17.444
PISO 3;C1;SU09 MIN;0.705;-23.92;-6.85;14.93;-0.462;22.105;-16.319
PISO 3;C1;SU09 MIN;0.94;-23.53;-6.85;14.93;-0.462;18.519;-15.258
PISO 3;C1;SU09 MIN;1.175;-23.15;-6.85;14.93;-0.462;14.897;-14.271
PISO 3;C1;SU09 MIN;1.41;-22.77;-6.85;14.93;-0.462;11.165;-13.366
PISO 3;C1;SU09 MIN;1.645;-22.39;-6.85;14.93;-0.462;7.18;-12.551
PISO 3;C1;SU09 MIN;1.88;-22.01;-6.85;14.93;-0.462;2.972;-11.831
PISO 3;C1;SU09 MIN;2.115;-21.63;-6.85;14.93;-0.462;-1.676;-11.207
PISO 3;C1;SU09 MIN;2.35;-21.25;-6.85;14.93;-0.462;-6.982;-10.679
PISO 2;C1;SU01;0;-50.97;0.13;0.32;-0.014;-15.682;1.185
PISO 2;C1;SU01;0.235;-50.38;0.13;0.32;-0.014;-15.756;1.154
PISO 2;C1;SU01;0.47;-49.79;0.13;0.32;-0.014;-15.829;1.124
PISO 2;C1;SU01;0.705;-49.19;0.13;0.32;-0.014;-15.902;1.093
PISO 2;C1;SU01;0.94;-48.6;0.13;0.32;-0.014;-15.976;1.063
PISO 2;C1;SU01;1.175;-48.01;0.13;0.32;-0.014;-16.049;1.032
PISO 2;C1;SU01;1.41;-47.41;0.13;0.32;-0.014;-16.122;1.001
PISO 2;C1;SU01;1.645;-46.82;0.13;0.32;-0.014;-16.195;0.971
PISO 2;C1;SU01;1.88;-46.23;0.13;0.32;-0.014;-16.267;0.94
PISO 2;C1;SU01;2.115;-45.64;0.13;0.32;-0.014;-16.34;0.91
PISO 2;C1;SU01;2.35;-45.04;0.13;0.32;-0.014;-16.413;0.879
PISO 2;C1;SU02;0;-54.77;7.35;-43.33;-0.095;-97.043;11.518
PISO 2;C1;SU02;0.235;-54.26;7.35;-43.33;-0.095;-86.853;9.791
PISO 2;C1;SU02;0.47;-53.75;7.35;-43.33;-0.095;-76.664;8.063
PISO 2;C1;SU02;0.705;-53.24;7.35;-43.33;-0.095;-66.473;6.335
PISO 2;C1;SU02;0.94;-52.73;7.35;-43.33;-0.095;-56.282;4.608
PISO 2;C1;SU02;1.175;-52.23;7.35;-43.33;-0.095;-46.091;2.88
PISO 2;C1;SU02;1.41;-51.72;7.35;-43.33;-0.095;-35.9;1.152
PISO 2;C1;SU02;1.645;-51.21;7.35;-43.33;-0.095;-25.709;-0.575
PISO 2;C1;SU02;1.88;-50.7;7.35;-43.33;-0.095;-15.517;-2.303
PISO 2;C1;SU02;2.115;-50.19;7.35;-43.33;-0.095;-5.325;-4.031
PISO 2;C1;SU02;2.35;-49.69;7.35;-43.33;-0.095;4.867;-5.759
PISO 2;C1;SU03;0;-45.89;-0.15;1.15;-0.011;-14.445;0.826
PISO 2;C1;SU03;0.235;-45.38;-0.15;1.15;-0.011;-14.715;0.861
PISO 2;C1;SU03;0.47;-44.87;-0.15;1.15;-0.011;-14.984;0.895
PISO 2;C1;SU03;0.705;-44.37;-0.15;1.15;-0.011;-15.253;0.929
PISO 2;C1;SU03;0.94;-43.86;-0.15;1.15;-0.011;-15.522;0.964
PISO 2;C1;SU03;1.175;-43.35;-0.15;1.15;-0.011;-15.792;0.998
PISO 2;C1;SU03;1.41;-42.84;-0.15;1.15;-0.011;-16.061;1.032
PISO 2;C1;SU03;1.645;-42.33;-0.15;1.15;-0.011;-16.33;1.067
PISO 2;C1;SU03;1.88;-41.82;-0.15;1.15;-0.011;-16.598;1.101
PISO 2;C1;SU03;2.115;-41.32;-0.15;1.15;-0.011;-16.867;1.135
PISO 2;C1;SU03;2.35;-40.81;-0.15;1.15;-0.011;-17.136;1.169
PISO 2;C1;SU04;0;-51.64;-0.12;0.99;-0.016;-22.37;1.545
PISO 2;C1;SU04;0.235;-51.13;-0.12;0.99;-0.016;-22.602;1.574
PISO 2;C1;SU04;0.47;-50.62;-0.12;0.99;-0.016;-22.834;1.602
PISO 2;C1;SU04;0.705;-50.11;-0.12;0.99;-0.016;-23.067;1.631
PISO 2;C1;SU04;0.94;-49.6;-0.12;0.99;-0.016;-23.299;1.659
PISO 2;C1;SU04;1.175;-49.1;-0.12;0.99;-0.016;-23.53;1.688
PISO 2;C1;SU04;1.41;-48.59;-0.12;0.99;-0.016;-23.762;1.716
PISO 2;C1;SU04;1.645;-48.08;-0.12;0.99;-0.016;-23.994;1.745
PISO 2;C1;SU04;1.88;-47.57;-0.12;0.99;-0.016;-24.225;1.773
PISO 2;C1;SU04;2.115;-47.06;-0.12;0.99;-0.016;-24.456;1.802
PISO 2;C1;SU04;2.35;-46.55;-0.12;0.99;-0.016;-24.688;1.83
PISO 2;C1;SU05 MAX;0;-45.45;13.45;40.19;0.305;92.099;30.819
PISO 2;C1;SU05 MAX;0.235;-44.94;13.45;40.19;0.305;82.717;27.733
PISO 2;C1;SU05 MAX;0.47;-44.43;13.45;40.19;0.305;73.348;24.668
PISO 2;C1;SU05 MAX;0.705;-43.92;13.45;40.19;0.305;63.995;21.635
PISO 2;C1;SU05 MAX;0.94;-43.41;13.45;40.19;0.305;54.666;18.65
PISO 2;C1;SU05 MAX;1.175;-42.91;13.45;40.19;0.305;45.369;15.747
PISO 2;C1;SU05 MAX;1.41;-42.4;13.45;40.19;0.305;36.119;12.99
PISO 2;C1;SU05 MAX;1.645;-41.89;13.45;40.19;0.305;26.943;10.522
PISO 2;C1;SU05 MAX;1.88;-41.38;13.45;40.19;0.305;17.885;8.645
PISO 2;C1;SU05 MAX;2.115;-40.87;13.45;40.19;0.305;9.042;7.795
PISO 2;C1;SU05 MAX;2.35;-40.37;13.45;40.19;0.305;0.632;8.079
PISO 2;C1;SU05 MIN;0;-56.45;-13.53;-38.75;-0.337;-136.211;-27.611
PISO 2;C1;SU05 MIN;0.235;-55.94;-13.53;-38.75;-0.337;-127.165;-24.505
PISO 2;C1;SU05 MIN;0.47;-55.43;-13.53;-38.75;-0.337;-118.132;-21.421
PISO 2;C1;SU05 MIN;0.705;-54.93;-13.53;-38.75;-0.337;-109.114;-18.369
PISO 2;C1;SU05 MIN;0.94;-54.42;-13.53;-38.75;-0.337;-100.12;-15.365
PISO 2;C1;SU05 MIN;1.175;-53.91;-13.53;-38.75;-0.337;-91.158;-12.442
PISO 2;C1;SU05 MIN;1.41;-53.4;-13.53;-38.75;-0.337;-82.242;-9.667
PISO 2;C1;SU05 MIN;1.645;-52.89;-13.53;-38.75;-0.337;-73.4;-7.179
PISO 2;C1;SU05 MIN;1.88;-52.39;-13.53;-38.75;-0.337;-64.676;-5.283
PISO 2;C1;SU05 MIN;2.115;-51.88;-13.53;-38.75;-0.337;-56.167;-4.413
PISO 2;C1;SU05 MIN;2.35;-51.37;-13.53;-38.75;-0.337;-48.09;-4.679
PISO 2;C1;SU06 MAX;0;-43.49;17.74;29.96;0.434;62.655;41.056
PISO 2;C1;SU06 MAX;0.235;-42.99;17.74;29.96;0.434;55.697;37.001
PISO 2;C1;SU06 MAX;0.47;-42.48;17.74;29.96;0.434;48.756;32.977
PISO 2;C1;SU06 MAX;0.705;-41.97;17.74;29.96;0.434;41.836;28.997
PISO 2;C1;SU06 MAX;0.94;-41.46;17.74;29.96;0.434;34.946;25.087
PISO 2;C1;SU06 MAX;1.175;-40.95;17.74;29.96;0.434;28.095;21.286
PISO 2;C1;SU06 MAX;1.41;-40.45;17.74;29.96;0.434;21.304;17.674
PISO 2;C1;SU06 MAX;1.645;-39.94;17.74;29.96;0.434;14.601;14.413
PISO 2;C1;SU06 MAX;1.88;-39.43;17.74;29.96;0.434;8.041;11.834
PISO 2;C1;SU06 MAX;2.115;-38.92;17.74;29.96;0.434;1.727;10.469
PISO 2;C1;SU06 MAX;2.35;-38.41;17.74;29.96;0.434;-4.126;10.66
PISO 2;C1;SU06 MIN;0;-58.4;-17.82;-28.52;-0.466;-106.767;-37.847
PISO 2;C1;SU06 MIN;0.235;-57.9;-17.82;-28.52;-0.466;-100.146;-33.773
PISO 2;C1;SU06 MIN;0.47;-57.39;-17.82;-28.52;-0.466;-93.54;-29.729
PISO 2;C1;SU06 MIN;0.705;-56.88;-17.82;-28.52;-0.466;-86.955;-25.731
PISO 2;C1;SU06 MIN;0.94;-56.37;-17.82;-28.52;-0.466;-80.4;-21.801
PISO 2;C1;SU06 MIN;1.175;-55.86;-17.82;-28.52;-0.466;-73.884;-17.981
PISO 2;C1;SU06 MIN;1.41;-55.35;-17.82;-28.52;-0.466;-67.427;-14.35
PISO 2;C1;SU06 MIN;1.645;-54.85;-17.82;-28.52;-0.466;-61.059;-11.07
PISO 2;C1;SU06 MIN;1.88;-54.34;-17.82;-28.52;-0.466;-54.832;-8.472
PISO 2;C1;SU06 MIN;2.115;-53.83;-17.82;-28.52;-0.466;-48.851;-7.088
PISO 2;C1;SU06 MIN;2.35;-53.32;-17.82;-28.52;-0.466;-43.332;-7.26
PISO 2;C1;SU07;0;-31.54;7.64;-44.39;-0.086;-79.586;10.381
PISO 2;C1;SU07;0.235;-31.16;7.64;-44.39;-0.086;-69.148;8.584
PISO 2;C1;SU07;0.47;-30.78;7.64;-44.39;-0.086;-58.71;6.787
PISO 2;C1;SU07;0.705;-30.4;7.64;-44.39;-0.086;-48.272;4.99
PISO 2;C1;SU07;0.94;-30.02;7.64;-44.39;-0.086;-37.834;3.192
PISO 2;C1;SU07;1.175;-29.64;7.64;-44.39;-0.086;-27.395;1.395
PISO 2;C1;SU07;1.41;-29.26;7.64;-44.39;-0.086;-16.956;-0.402
PISO 2;C1;SU07;1.645;-28.87;7.64;-44.39;-0.086;-6.517;-2.2
PISO 2;C1;SU07;1.88;-28.49;7.64;-44.39;-0.086;3.922;-3.997
PISO 2;C1;SU07;2.115;-28.11;7.64;-44.39;-0.086;14.361;-5.794
PISO 2;C1;SU07;2.35;-27.73;7.64;-44.39;-0.086;24.8;-7.591
PISO 2;C1;SU08 MAX;0;-26.04;21.13;-4.91;0.235;34.569;39.596
PISO 2;C1;SU08 MAX;0.235;-25.66;21.13;-4.91;0.235;35.793;34.703
PISO 2;C1;SU08 MAX;0.47;-25.28;21.13;-4.91;0.235;37.029;29.832
PISO 2;C1;SU08 MAX;0.705;-24.9;21.13;-4.91;0.235;38.283;24.991
PISO 2;C1;SU08 MAX;0.94;-24.52;21.13;-4.91;0.235;39.559;20.2
PISO 2;C1;SU08 MAX;1.175;-24.13;21.13;-4.91;0.235;40.868;15.49
PISO 2;C1;SU08 MAX;1.41;-23.75;21.13;-4.91;0.235;42.225;10.926
PISO 2;C1;SU08 MAX;1.645;-23.37;21.13;-4.91;0.235;43.654;6.651
PISO 2;C1;SU08 MAX;1.88;-22.99;21.13;-4.91;0.235;45.203;2.967
PISO 2;C1;SU08 MAX;2.115;-22.61;21.13;-4.91;0.235;46.966;0.31
PISO 2;C1;SU08 MAX;2.35;-22.23;21.13;-4.91;0.235;49.16;-1.212
PISO 2;C1;SU08 MIN;0;-37.04;-5.85;-83.86;-0.407;-193.741;-18.834
PISO 2;C1;SU08 MIN;0.235;-36.66;-5.85;-83.86;-0.407;-174.09;-17.535
PISO 2;C1;SU08 MIN;0.47;-36.28;-5.85;-83.86;-0.407;-154.45;-16.258
PISO 2;C1;SU08 MIN;0.705;-35.9;-5.85;-83.86;-0.407;-134.827;-15.012
PISO 2;C1;SU08 MIN;0.94;-35.52;-5.85;-83.86;-0.407;-115.227;-13.815
PISO 2;C1;SU08 MIN;1.175;-35.14;-5.85;-83.86;-0.407;-95.658;-12.7
PISO 2;C1;SU08 MIN;1.41;-34.76;-5.85;-83.86;-0.407;-76.137;-11.731
PISO 2;C1;SU08 MIN;1.645;-34.38;-5.85;-83.86;-0.407;-56.688;-11.05
PISO 2;C1;SU08 MIN;1.88;-34;-5.85;-83.86;-0.407;-37.359;-10.96
PISO 2;C1;SU08 MIN;2.115;-33.61;-5.85;-83.86;-0.407;-18.244;-11.898
PISO 2;C1;SU08 MIN;2.35;-33.23;-5.85;-83.86;-0.407;0.439;-13.971
PISO 2;C1;SU09 MAX;0;-24.09;25.42;-15.15;0.364;5.125;49.832
PISO 2;C1;SU09 MAX;0.235;-23.71;25.42;-15.15;0.364;8.773;43.971
PISO 2;C1;SU09 MAX;0.47;-23.33;25.42;-15.15;0.364;12.437;38.14
PISO 2;C1;SU09 MAX;0.705;-22.94;25.42;-15.15;0.364;16.124;32.354
PISO 2;C1;SU09 MAX;0.94;-22.56;25.42;-15.15;0.364;19.839;26.636
PISO 2;C1;SU09 MAX;1.175;-22.18;25.42;-15.15;0.364;23.595;21.028
PISO 2;C1;SU09 MAX;1.41;-21.8;25.42;-15.15;0.364;27.409;15.61
PISO 2;C1;SU09 MAX;1.645;-21.42;25.42;-15.15;0.364;31.313;10.542
PISO 2;C1;SU09 MAX;1.88;-21.04;25.42;-15.15;0.364;35.359;6.156
PISO 2;C1;SU09 MAX;2.115;-20.66;25.42;-15.15;0.364;39.65;2.984
PISO 2;C1;SU09 MAX;2.35;-20.28;25.42;-15.15;0.364;44.403;1.369
PISO 2;C1;SU09 MIN;0;-39;-10.13;-73.63;-0.536;-164.297;-29.07
PISO 2;C1;SU09 MIN;0.235;-38.62;-10.13;-73.63;-0.536;-147.07;-26.803
PISO 2;C1;SU09 MIN;0.47;-38.24;-10.13;-73.63;-0.536;-129.858;-24.566
PISO 2;C1;SU09 MIN;0.705;-37.85;-10.13;-73.63;-0.536;-112.668;-22.375
PISO 2;C1;SU09 MIN;0.94;-37.47;-10.13;-73.63;-0.536;-95.506;-20.252
PISO 2;C1;SU09 MIN;1.175;-37.09;-10.13;-73.63;-0.536;-78.385;-18.238
PISO 2;C1;SU09 MIN;1.41;-36.71;-10.13;-73.63;-0.536;-61.322;-16.414
PISO 2;C1;SU09 MIN;1.645;-36.33;-10.13;-73.63;-0.536;-44.347;-14.941
PISO 2;C1;SU09 MIN;1.88;-35.95;-10.13;-73.63;-0.536;-27.515;-14.149
PISO 2;C1;SU09 MIN;2.115;-35.57;-10.13;-73.63;-0.536;-10.928;-14.572
PISO 2;C1;SU09 MIN;2.35;-35.19;-10.13;-73.63;-0.536;5.197;-16.552
PISO 1;C1;SU01;0;-68.64;-1.09;8.79;0.002;1.229;-1.549
PISO 1;C1;SU01;0.255;-68;-1.09;8.79;0.002;-1.013;-1.27
PISO 1;C1;SU01;0.51;-67.35;-1.09;8.79;0.002;-3.256;-0.991
PISO 1;C1;SU01;0.765;-66.71;-1.09;8.79;0.002;-5.498;-0.713
PISO 1;C1;SU01;1.02;-66.07;-1.09;8.79;0.002;-7.741;-0.434
PISO 1;C1;SU01;1.275;-65.42;-1.09;8.79;0.002;-9.983;-0.155
PISO 1;C1;SU01;1.53;-64.78;-1.09;8.79;0.002;-12.225;0.123
PISO 1;C1;SU01;1.785;-64.14;-1.09;8.79;0.002;-14.467;0.402
PISO 1;C1;SU01;2.04;-63.49;-1.09;8.79;0.002;-16.709;0.68
PISO 1;C1;SU01;2.295;-62.85;-1.09;8.79;0.002;-18.951;0.959
PISO 1;C1;SU01;2.55;-62.21;-1.09;8.79;0.002;-21.192;1.238
